,id_wizyty,Data,Godzina,Id lekarza,Czas trwania wizyty,Rodzaj wizyty,id_zwierzęcia
4845,4845,2021-01-21,09:00:00,1,00:30,EKG,427
4846,4846,2021-01-21,10:00:00,1,00:30,zabieg higieniczy duży,6
4847,4847,2021-01-21,10:30:00,1,01:00,antykoncepcja,397
4848,4848,2021-01-21,12:45:00,1,00:15,wydanie paszportu,1116
4849,4849,2021-01-21,15:45:00,1,00:30,USG,869
4850,4850,2021-01-21,16:15:00,1,02:00,Kompleksowy zestaw badań ,801
4851,4851,2021-01-21,09:00:00,2,01:00,testy alergiczne,949
4852,4852,2021-01-21,10:00:00,2,00:15,szczepienie,208
4853,4853,2021-01-21,11:15:00,2,00:30,RTG,131
4854,4854,2021-01-21,11:45:00,2,01:00,zabieg ortopedyczny,262
4855,4855,2021-01-21,12:45:00,2,00:15,kontrolna,934
4856,4856,2021-01-21,13:45:00,2,00:15,kontrolna,693
4857,4857,2021-01-21,15:00:00,2,02:00,eutanazja,1083
4858,4858,2021-01-21,17:30:00,2,01:00,antykoncepcja,1030
4859,4859,2021-01-21,08:00:00,3,00:30,zabieg chirurgiczny drobny,1108
4860,4860,2021-01-21,08:30:00,3,01:00,zabieg chrurgii zewnętrznej,1037
4861,4861,2021-01-21,12:00:00,3,00:30,zabieg chirurgiczny drobny,325
4862,4862,2021-01-21,12:30:00,3,01:00,zabieg okulistyczny ,906
4863,4863,2021-01-21,13:30:00,3,00:15,konsultacja chirurgiczna,1170
4864,4864,2021-01-22,09:30:00,2,00:30,zabieg higieniczy duży,361
4865,4865,2021-01-22,12:45:00,2,00:30,EKG,904
4866,4866,2021-01-22,13:15:00,2,01:00,testy alergiczne,1035
4867,4867,2021-01-22,14:30:00,2,00:15,wydanie paszportu,373
4868,4868,2021-01-22,14:45:00,2,02:00,eutanazja,599
4869,4869,2021-01-22,17:00:00,2,01:00,testy alergiczne,551
4870,4870,2021-01-23,09:00:00,1,01:00,antykoncepcja,518
4871,4871,2021-01-23,11:00:00,1,00:15,zabieg higieniczny drobny,1187
4872,4872,2021-01-23,11:15:00,1,00:30,kroplówka witaminowa,140
4873,4873,2021-01-23,11:45:00,1,01:00,antykoncepcja,872
4874,4874,2021-01-23,12:45:00,1,00:30,USG,44
4875,4875,2021-01-24,09:00:00,2,00:30,EKG,593
4876,4876,2021-01-25,08:00:00,1,00:30,EKG,656
4877,4877,2021-01-25,08:30:00,1,01:00,antykoncepcja,732
4878,4878,2021-01-25,10:45:00,1,02:00,Kompleksowy zestaw badań ,747
4879,4879,2021-01-25,12:45:00,1,01:00,zabieg ortopedyczny,499
4880,4880,2021-01-25,09:00:00,3,00:15,konsultacja chirurgiczna,38
4881,4881,2021-01-25,09:15:00,3,01:00,zabieg chirurgii wewnętrznej,1140
4882,4882,2021-01-25,10:45:00,3,00:15,konsultacja chirurgiczna,528
4883,4883,2021-01-25,11:00:00,3,00:15,konsultacja chirurgiczna,208
4884,4884,2021-01-25,12:00:00,3,00:30,zabieg chirurgiczny drobny,1167
4885,4885,2021-01-25,12:30:00,3,00:30,zabieg chirurgiczny drobny,63
4886,4886,2021-01-25,13:00:00,3,02:00,operacja pod narkozą,117
4887,4887,2021-01-25,15:00:00,3,01:00,zabieg chrurgii zewnętrznej,835
4888,4888,2021-01-26,08:30:00,1,00:15,kontrolna,301
4889,4889,2021-01-26,09:00:00,1,00:15,kontrolna,1032
4890,4890,2021-01-26,09:15:00,1,00:15,chipowanie,344
4891,4891,2021-01-26,11:30:00,1,00:30,USG,105
4892,4892,2021-01-26,12:00:00,1,00:15,wydanie paszportu,1131
4893,4893,2021-01-26,12:15:00,1,00:15,zabieg higieniczny drobny,885
4894,4894,2021-01-26,12:30:00,1,00:30,EKG,1102
4895,4895,2021-01-26,13:00:00,1,00:30,zabieg higieniczy duży,956
4896,4896,2021-01-26,08:00:00,2,00:15,chipowanie,263
4897,4897,2021-01-26,08:15:00,2,00:15,kontrolna,684
4898,4898,2021-01-26,08:30:00,2,00:30,USG,942
4899,4899,2021-01-26,09:15:00,2,00:15,kontrolna,976
4900,4900,2021-01-26,09:45:00,2,00:30,EKG,395
4901,4901,2021-01-26,10:15:00,2,00:15,chipowanie,1033
4902,4902,2021-01-26,10:45:00,2,00:30,EKG,397
4903,4903,2021-01-26,11:15:00,2,00:15,chipowanie,996
4904,4904,2021-01-26,11:30:00,2,00:30,USG,110
4905,4905,2021-01-26,12:00:00,2,00:15,kontrolna,562
4906,4906,2021-01-26,12:15:00,2,00:15,badanie krwi,236
4907,4907,2021-01-26,12:30:00,2,00:30,kroplówka witaminowa,860
4908,4908,2021-01-26,13:00:00,2,00:15,kontrolna,1022
4909,4909,2021-01-26,08:00:00,3,01:00,zabieg chirurgii wewnętrznej,316
4910,4910,2021-01-26,09:00:00,3,01:00,zabieg okulistyczny ,182
4911,4911,2021-01-26,10:00:00,3,01:00,zabieg chirurgii wewnętrznej,1073
4912,4912,2021-01-26,11:00:00,3,02:00,operacja pod narkozą,955
4913,4913,2021-01-26,13:00:00,3,01:00,zabieg chrurgii zewnętrznej,331
4914,4914,2021-01-26,14:00:00,3,00:30,zabieg chirurgiczny drobny,1073
4915,4915,2021-01-26,14:30:00,3,00:15,konsultacja chirurgiczna,1022
4916,4916,2021-01-27,08:30:00,1,01:00,testy alergiczne,475
4917,4917,2021-01-27,09:30:00,1,00:30,RTG,1078
4918,4918,2021-01-27,10:00:00,1,00:30,USG,246
4919,4919,2021-01-27,11:45:00,1,01:00,zabieg ortopedyczny,976
4920,4920,2021-01-27,12:45:00,1,01:00,antykoncepcja,712
4921,4921,2021-01-27,08:00:00,2,00:15,wydanie paszportu,442
4922,4922,2021-01-27,08:30:00,2,01:00,zabieg ortopedyczny,246
4923,4923,2021-01-27,10:15:00,2,01:00,antykoncepcja,457
4924,4924,2021-01-27,11:15:00,2,00:15,kontrolna,63
4925,4925,2021-01-27,11:30:00,2,00:30,EKG,883
4926,4926,2021-01-27,12:00:00,2,00:30,zabieg higieniczy duży,882
4927,4927,2021-01-27,12:30:00,2,01:00,zabieg ortopedyczny,583
4928,4928,2021-01-27,13:30:00,2,01:00,testy alergiczne,999
4929,4929,2021-01-27,14:30:00,2,00:30,EKG,859
4930,4930,2021-01-27,15:15:00,2,00:15,szczepienie,508
4931,4931,2021-01-27,09:00:00,3,00:15,konsultacja chirurgiczna,1148
4932,4932,2021-01-27,09:30:00,3,01:00,zabieg chrurgii zewnętrznej,182
4933,4933,2021-01-27,12:00:00,3,01:00,zabieg chrurgii zewnętrznej,112
4934,4934,2021-01-27,14:00:00,3,00:30,zabieg chirurgiczny drobny,797
4935,4935,2021-01-27,14:30:00,3,00:30,zabieg chirurgiczny drobny,939
4936,4936,2021-01-28,08:30:00,1,00:15,kontrolna,15
4937,4937,2021-01-28,09:30:00,1,02:00,Kompleksowy zestaw badań ,388
4938,4938,2021-01-28,12:00:00,1,01:00,zabieg ortopedyczny,635
4939,4939,2021-01-28,13:00:00,1,02:00,Kompleksowy zestaw badań ,761
4940,4940,2021-01-28,15:00:00,1,00:15,zabieg higieniczny drobny,1191
4941,4941,2021-01-28,16:00:00,1,00:15,kontrolna,443
4942,4942,2021-01-28,16:15:00,1,01:00,antykoncepcja,309
4943,4943,2021-01-28,17:30:00,1,00:15,chipowanie,22
4944,4944,2021-01-28,08:00:00,2,00:15,zabieg higieniczny drobny,540
4945,4945,2021-01-28,08:45:00,2,01:00,antykoncepcja,624
4946,4946,2021-01-28,10:00:00,2,02:00,Kompleksowy zestaw badań ,50
4947,4947,2021-01-28,12:00:00,2,00:15,zabieg higieniczny drobny,1181
4948,4948,2021-01-28,12:15:00,2,00:30,kroplówka witaminowa,98
4949,4949,2021-01-28,14:15:00,2,01:00,antykoncepcja,967
4950,4950,2021-01-28,15:15:00,2,01:00,zabieg ortopedyczny,1081
4951,4951,2021-01-28,16:15:00,2,00:30,USG,949
4952,4952,2021-01-28,08:00:00,3,00:30,zabieg chirurgiczny drobny,785
4953,4953,2021-01-28,10:30:00,3,01:00,zabieg chrurgii zewnętrznej,1131
4954,4954,2021-01-28,11:45:00,3,00:15,konsultacja chirurgiczna,399
4955,4955,2021-01-28,14:00:00,3,01:00,zabieg okulistyczny ,44
4956,4956,2021-01-28,15:00:00,3,00:15,konsultacja chirurgiczna,455
4957,4957,2021-01-28,15:15:00,3,00:15,konsultacja chirurgiczna,65
4958,4958,2021-01-28,15:45:00,3,00:30,zabieg chirurgiczny drobny,263
4959,4959,2021-01-28,16:45:00,3,00:15,konsultacja chirurgiczna,1050
4960,4960,2021-01-28,17:45:00,3,00:15,konsultacja chirurgiczna,1143
4961,4961,2021-01-29,09:00:00,2,00:15,badanie krwi,584
4962,4962,2021-01-29,11:45:00,2,00:15,wydanie paszportu,662
4963,4963,2021-01-29,12:30:00,2,01:00,testy alergiczne,366
4964,4964,2021-01-29,13:30:00,2,01:00,antykoncepcja,578
4965,4965,2021-01-29,14:30:00,2,01:00,antykoncepcja,714
4966,4966,2021-01-29,15:30:00,2,00:15,chipowanie,725
4967,4967,2021-01-29,17:45:00,2,00:15,szczepienie,1033
4968,4968,2021-01-30,11:00:00,1,00:30,RTG,683
4969,4969,2021-01-30,11:45:00,1,00:15,szczepienie,106
4970,4970,2021-01-30,12:15:00,1,00:15,wydanie paszportu,525
4971,4971,2021-01-30,12:30:00,1,00:30,RTG,852
4972,4972,2021-01-31,09:00:00,2,00:15,chipowanie,424
4973,4973,2021-01-31,10:30:00,2,00:15,zabieg higieniczny drobny,157
4974,4974,2021-01-31,11:15:00,2,00:30,USG,823
4975,4975,2021-02-01,08:00:00,1,00:15,badanie krwi,542
4976,4976,2021-02-01,09:45:00,1,00:30,USG,860
4977,4977,2021-02-01,10:15:00,1,00:15,zabieg higieniczny drobny,679
4978,4978,2021-02-01,10:45:00,1,02:00,Kompleksowy zestaw badań ,621
4979,4979,2021-02-01,12:45:00,1,00:30,zabieg higieniczy duży,977
4980,4980,2021-02-01,13:15:00,1,01:00,antykoncepcja,958
4981,4981,2021-02-01,14:15:00,1,00:30,USG,820
4982,4982,2021-02-01,08:00:00,3,00:15,konsultacja chirurgiczna,177
4983,4983,2021-02-01,08:15:00,3,00:30,zabieg chirurgiczny drobny,921
4984,4984,2021-02-01,08:45:00,3,00:30,zabieg chirurgiczny drobny,909
4985,4985,2021-02-01,10:15:00,3,00:30,zabieg chirurgiczny drobny,281
4986,4986,2021-02-01,10:45:00,3,00:30,zabieg chirurgiczny drobny,938
4987,4987,2021-02-01,11:30:00,3,00:15,konsultacja chirurgiczna,1024
4988,4988,2021-02-01,13:00:00,3,02:00,operacja pod narkozą,497
4989,4989,2021-02-01,15:00:00,3,00:15,konsultacja chirurgiczna,793
4990,4990,2021-02-01,15:30:00,3,00:30,zabieg chirurgiczny drobny,916
4991,4991,2021-02-02,08:00:00,1,01:00,zabieg ortopedyczny,131
4992,4992,2021-02-02,09:00:00,1,00:30,zabieg higieniczy duży,55
4993,4993,2021-02-02,09:30:00,1,00:15,szczepienie,131
4994,4994,2021-02-02,09:45:00,1,02:00,eutanazja,463
4995,4995,2021-02-02,11:45:00,1,01:00,antykoncepcja,991
4996,4996,2021-02-02,12:45:00,1,00:15,wydanie paszportu,474
4997,4997,2021-02-02,13:00:00,1,02:00,Kompleksowy zestaw badań ,908
4998,4998,2021-02-02,09:00:00,2,00:30,USG,167
4999,4999,2021-02-02,09:30:00,2,00:15,zabieg higieniczny drobny,1085
5000,5000,2021-02-02,11:45:00,2,00:15,kontrolna,702
5001,5001,2021-02-02,12:00:00,2,01:00,antykoncepcja,550
5002,5002,2021-02-02,13:00:00,2,00:30,zabieg higieniczy duży,499
5003,5003,2021-02-02,13:30:00,2,00:15,kontrolna,1088
5004,5004,2021-02-02,08:00:00,3,00:30,zabieg chirurgiczny drobny,402
5005,5005,2021-02-02,09:30:00,3,00:30,zabieg chirurgiczny drobny,775
5006,5006,2021-02-02,10:15:00,3,00:15,konsultacja chirurgiczna,699
5007,5007,2021-02-02,12:00:00,3,00:15,konsultacja chirurgiczna,776
5008,5008,2021-02-02,12:15:00,3,02:00,operacja pod narkozą,594
5009,5009,2021-02-02,14:15:00,3,01:00,zabieg chirurgii wewnętrznej,1011
5010,5010,2021-02-02,15:15:00,3,00:15,konsultacja chirurgiczna,1086
5011,5011,2021-02-03,08:30:00,1,00:15,chipowanie,1108
5012,5012,2021-02-03,08:45:00,1,00:15,wydanie paszportu,576
5013,5013,2021-02-03,09:30:00,1,01:00,zabieg ortopedyczny,384
5014,5014,2021-02-03,10:30:00,1,00:15,wydanie paszportu,744
5015,5015,2021-02-03,11:15:00,1,00:30,USG,395
5016,5016,2021-02-03,11:45:00,1,00:15,zabieg higieniczny drobny,497
5017,5017,2021-02-03,12:00:00,1,00:15,wydanie paszportu,769
5018,5018,2021-02-03,12:15:00,1,00:30,USG,708
5019,5019,2021-02-03,12:45:00,1,01:00,testy alergiczne,1088
5020,5020,2021-02-03,14:30:00,1,00:30,RTG,438
5021,5021,2021-02-03,15:00:00,1,00:15,szczepienie,702
5022,5022,2021-02-03,15:15:00,1,02:00,Kompleksowy zestaw badań ,906
5023,5023,2021-02-03,08:00:00,2,01:00,testy alergiczne,545
5024,5024,2021-02-03,09:30:00,2,00:30,EKG,645
5025,5025,2021-02-03,10:00:00,2,00:30,EKG,275
5026,5026,2021-02-03,12:00:00,2,01:00,zabieg ortopedyczny,260
5027,5027,2021-02-03,13:00:00,2,00:30,zabieg higieniczy duży,333
5028,5028,2021-02-03,14:30:00,2,01:00,testy alergiczne,229
5029,5029,2021-02-03,08:00:00,3,02:00,operacja w znieczuleniu częściowym,793
5030,5030,2021-02-03,10:00:00,3,00:15,konsultacja chirurgiczna,540
5031,5031,2021-02-03,11:30:00,3,01:00,zabieg chirurgii wewnętrznej,1156
5032,5032,2021-02-03,12:30:00,3,02:00,operacja w znieczuleniu częściowym,574
5033,5033,2021-02-03,14:30:00,3,00:15,konsultacja chirurgiczna,776
5034,5034,2021-02-03,15:15:00,3,00:15,konsultacja chirurgiczna,712
5035,5035,2021-02-04,08:15:00,1,00:15,wydanie paszportu,1033
5036,5036,2021-02-04,08:30:00,1,00:15,zabieg higieniczny drobny,493
5037,5037,2021-02-04,08:45:00,1,00:30,kroplówka witaminowa,932
5038,5038,2021-02-04,09:15:00,1,00:15,zabieg higieniczny drobny,852
5039,5039,2021-02-04,09:30:00,1,00:15,szczepienie,637
5040,5040,2021-02-04,09:45:00,1,00:15,badanie krwi,203
5041,5041,2021-02-04,10:15:00,1,02:00,Kompleksowy zestaw badań ,437
5042,5042,2021-02-04,12:15:00,1,00:15,szczepienie,1174
5043,5043,2021-02-04,12:30:00,1,00:15,zabieg higieniczny drobny,91
5044,5044,2021-02-04,12:45:00,1,01:00,testy alergiczne,501
5045,5045,2021-02-04,15:15:00,1,00:30,RTG,947
5046,5046,2021-02-04,12:00:00,2,00:30,RTG,961
5047,5047,2021-02-04,12:30:00,2,00:15,zabieg higieniczny drobny,278
5048,5048,2021-02-04,12:45:00,2,00:15,zabieg higieniczny drobny,955
5049,5049,2021-02-04,15:00:00,2,00:30,kroplówka witaminowa,366
5050,5050,2021-02-04,15:45:00,2,01:00,testy alergiczne,114
5051,5051,2021-02-04,09:00:00,3,00:15,konsultacja chirurgiczna,1028
5052,5052,2021-02-04,11:30:00,3,00:30,zabieg chirurgiczny drobny,50
5053,5053,2021-02-04,12:00:00,3,00:15,konsultacja chirurgiczna,361
5054,5054,2021-02-04,12:15:00,3,00:30,zabieg chirurgiczny drobny,1165
5055,5055,2021-02-04,12:45:00,3,00:15,konsultacja chirurgiczna,24
5056,5056,2021-02-04,14:30:00,3,01:00,zabieg okulistyczny ,470
5057,5057,2021-02-05,09:00:00,2,01:00,zabieg ortopedyczny,236
5058,5058,2021-02-05,10:00:00,2,01:00,zabieg ortopedyczny,1148
5059,5059,2021-02-05,12:15:00,2,02:00,eutanazja,623
5060,5060,2021-02-05,16:15:00,2,02:00,Kompleksowy zestaw badań ,502
5061,5061,2021-02-06,09:00:00,1,01:00,zabieg ortopedyczny,1011
5062,5062,2021-02-06,10:00:00,1,02:00,eutanazja,311
5063,5063,2021-02-06,12:15:00,1,01:00,antykoncepcja,613
5064,5064,2021-02-07,09:00:00,2,01:00,antykoncepcja,44
5065,5065,2021-02-07,10:00:00,2,02:00,Kompleksowy zestaw badań ,181
5066,5066,2021-02-08,08:00:00,1,00:30,RTG,19
5067,5067,2021-02-08,09:00:00,1,00:30,kroplówka witaminowa,823
5068,5068,2021-02-08,09:30:00,1,00:15,badanie krwi,138
5069,5069,2021-02-08,09:45:00,1,00:15,zabieg higieniczny drobny,860
5070,5070,2021-02-08,10:15:00,1,02:00,eutanazja,258
5071,5071,2021-02-08,13:30:00,1,01:00,testy alergiczne,956
5072,5072,2021-02-08,14:30:00,1,01:00,antykoncepcja,1085
5073,5073,2021-02-08,15:30:00,1,00:15,chipowanie,730
5074,5074,2021-02-08,08:00:00,3,00:30,zabieg chirurgiczny drobny,528
5075,5075,2021-02-08,10:45:00,3,02:00,operacja pod narkozą,996
5076,5076,2021-02-08,12:45:00,3,00:15,konsultacja chirurgiczna,51
5077,5077,2021-02-08,14:00:00,3,00:15,konsultacja chirurgiczna,999
5078,5078,2021-02-08,14:15:00,3,00:15,konsultacja chirurgiczna,166
5079,5079,2021-02-08,14:30:00,3,00:30,zabieg chirurgiczny drobny,213
5080,5080,2021-02-08,15:00:00,3,00:15,konsultacja chirurgiczna,949
5081,5081,2021-02-08,15:15:00,3,00:30,zabieg chirurgiczny drobny,778
5082,5082,2021-02-09,08:30:00,1,00:30,kroplówka witaminowa,643
5083,5083,2021-02-09,09:00:00,1,00:15,wydanie paszportu,514
5084,5084,2021-02-09,09:15:00,1,01:00,antykoncepcja,88
5085,5085,2021-02-09,10:15:00,1,00:15,zabieg higieniczny drobny,527
5086,5086,2021-02-09,10:30:00,1,00:15,badanie krwi,722
5087,5087,2021-02-09,10:45:00,1,00:30,kroplówka witaminowa,0
5088,5088,2021-02-09,11:15:00,1,00:30,kroplówka witaminowa,108
5089,5089,2021-02-09,11:45:00,1,00:30,kroplówka witaminowa,581
5090,5090,2021-02-09,12:30:00,1,01:00,antykoncepcja,260
5091,5091,2021-02-09,08:00:00,2,00:15,badanie krwi,785
5092,5092,2021-02-09,08:15:00,2,00:15,szczepienie,431
5093,5093,2021-02-09,09:15:00,2,01:00,antykoncepcja,181
5094,5094,2021-02-09,10:45:00,2,00:30,USG,661
5095,5095,2021-02-09,11:15:00,2,02:00,eutanazja,91
5096,5096,2021-02-09,13:15:00,2,00:30,RTG,1144
5097,5097,2021-02-09,10:00:00,3,00:30,zabieg chirurgiczny drobny,682
5098,5098,2021-02-09,10:30:00,3,00:30,zabieg chirurgiczny drobny,969
5099,5099,2021-02-09,13:00:00,3,01:00,zabieg okulistyczny ,729
5100,5100,2021-02-09,14:00:00,3,00:15,konsultacja chirurgiczna,30
5101,5101,2021-02-09,14:45:00,3,00:30,zabieg chirurgiczny drobny,1189
5102,5102,2021-02-09,15:45:00,3,01:00,zabieg chirurgii wewnętrznej,1147
5103,5103,2021-02-10,08:00:00,1,02:00,Kompleksowy zestaw badań ,412
5104,5104,2021-02-10,10:00:00,1,00:15,wydanie paszportu,709
5105,5105,2021-02-10,10:15:00,1,00:15,badanie krwi,610
5106,5106,2021-02-10,10:30:00,1,00:15,kontrolna,831
5107,5107,2021-02-10,13:00:00,1,00:30,EKG,403
5108,5108,2021-02-10,14:30:00,1,00:30,EKG,810
5109,5109,2021-02-10,15:45:00,1,00:30,zabieg higieniczy duży,590
5110,5110,2021-02-10,08:30:00,2,00:30,RTG,14
5111,5111,2021-02-10,09:00:00,2,02:00,eutanazja,1077
5112,5112,2021-02-10,14:00:00,2,00:15,zabieg higieniczny drobny,165
5113,5113,2021-02-10,15:15:00,2,00:15,badanie krwi,182
5114,5114,2021-02-10,08:15:00,3,00:15,konsultacja chirurgiczna,165
5115,5115,2021-02-10,08:30:00,3,00:30,zabieg chirurgiczny drobny,503
5116,5116,2021-02-10,11:15:00,3,02:00,operacja w znieczuleniu częściowym,939
5117,5117,2021-02-10,13:15:00,3,00:15,konsultacja chirurgiczna,1102
5118,5118,2021-02-10,13:45:00,3,00:30,zabieg chirurgiczny drobny,706
5119,5119,2021-02-10,14:45:00,3,00:15,konsultacja chirurgiczna,645
5120,5120,2021-02-10,15:00:00,3,00:15,konsultacja chirurgiczna,797
5121,5121,2021-02-10,15:45:00,3,00:15,konsultacja chirurgiczna,282
5122,5122,2021-02-11,09:00:00,1,00:30,kroplówka witaminowa,1024
5123,5123,2021-02-11,09:30:00,1,00:15,wydanie paszportu,777
5124,5124,2021-02-11,10:45:00,1,00:15,wydanie paszportu,407
5125,5125,2021-02-11,11:00:00,1,01:00,antykoncepcja,520
5126,5126,2021-02-11,12:00:00,1,01:00,zabieg ortopedyczny,724
5127,5127,2021-02-11,13:00:00,1,02:00,eutanazja,288
5128,5128,2021-02-11,16:15:00,1,00:30,kroplówka witaminowa,1009
5129,5129,2021-02-11,17:15:00,1,00:30,RTG,1007
5130,5130,2021-02-11,08:15:00,2,01:00,testy alergiczne,722
5131,5131,2021-02-11,10:15:00,2,00:30,RTG,104
5132,5132,2021-02-11,10:45:00,2,00:30,EKG,955
5133,5133,2021-02-11,11:15:00,2,00:15,chipowanie,1138
5134,5134,2021-02-11,14:45:00,2,02:00,eutanazja,452
5135,5135,2021-02-11,16:45:00,2,01:00,testy alergiczne,878
5136,5136,2021-02-11,08:15:00,3,00:15,konsultacja chirurgiczna,698
5137,5137,2021-02-11,12:15:00,3,00:30,zabieg chirurgiczny drobny,988
5138,5138,2021-02-11,13:00:00,3,00:15,konsultacja chirurgiczna,1038
5139,5139,2021-02-11,13:15:00,3,00:15,konsultacja chirurgiczna,829
5140,5140,2021-02-11,14:45:00,3,01:00,zabieg chrurgii zewnętrznej,889
5141,5141,2021-02-11,15:45:00,3,00:30,zabieg chirurgiczny drobny,824
5142,5142,2021-02-11,16:15:00,3,00:30,zabieg chirurgiczny drobny,552
5143,5143,2021-02-12,08:00:00,2,00:15,chipowanie,416
5144,5144,2021-02-12,08:15:00,2,01:00,zabieg ortopedyczny,12
5145,5145,2021-02-12,09:15:00,2,01:00,testy alergiczne,1131
5146,5146,2021-02-12,10:15:00,2,00:15,szczepienie,17
5147,5147,2021-02-12,11:30:00,2,00:30,USG,1175
5148,5148,2021-02-12,12:00:00,2,01:00,testy alergiczne,167
5149,5149,2021-02-12,13:30:00,2,00:15,wydanie paszportu,156
5150,5150,2021-02-12,14:00:00,2,01:00,antykoncepcja,431
5151,5151,2021-02-12,16:00:00,2,02:00,eutanazja,591
5152,5152,2021-02-13,09:00:00,1,00:15,zabieg higieniczny drobny,152
5153,5153,2021-02-13,09:15:00,1,00:15,kontrolna,49
5154,5154,2021-02-13,10:00:00,1,00:15,chipowanie,365
5155,5155,2021-02-13,10:30:00,1,00:30,EKG,581
5156,5156,2021-02-13,11:15:00,1,00:30,kroplówka witaminowa,1052
5157,5157,2021-02-14,09:00:00,2,00:15,chipowanie,75
5158,5158,2021-02-14,09:15:00,2,02:00,Kompleksowy zestaw badań ,699
5159,5159,2021-02-14,11:45:00,2,02:00,eutanazja,480
5160,5160,2021-02-15,08:45:00,1,00:30,USG,110
5161,5161,2021-02-15,11:15:00,1,02:00,eutanazja,621
5162,5162,2021-02-15,13:45:00,1,00:30,USG,887
5163,5163,2021-02-15,15:45:00,1,02:00,eutanazja,51
5164,5164,2021-02-15,09:00:00,3,00:15,konsultacja chirurgiczna,1062
5165,5165,2021-02-15,09:15:00,3,00:15,konsultacja chirurgiczna,294
5166,5166,2021-02-15,11:30:00,3,01:00,zabieg okulistyczny ,53
5167,5167,2021-02-15,14:45:00,3,01:00,zabieg chirurgii wewnętrznej,162
5168,5168,2021-02-16,08:00:00,1,00:15,wydanie paszportu,292
5169,5169,2021-02-16,11:45:00,1,01:00,zabieg ortopedyczny,253
5170,5170,2021-02-16,12:45:00,1,01:00,zabieg ortopedyczny,1061
5171,5171,2021-02-16,13:45:00,1,00:30,kroplówka witaminowa,870
5172,5172,2021-02-16,14:30:00,1,01:00,testy alergiczne,130
5173,5173,2021-02-16,15:30:00,1,00:30,RTG,955
5174,5174,2021-02-16,09:30:00,2,00:15,zabieg higieniczny drobny,1026
5175,5175,2021-02-16,09:45:00,2,00:15,chipowanie,626
5176,5176,2021-02-16,15:30:00,2,01:00,testy alergiczne,50
5177,5177,2021-02-16,08:00:00,3,00:30,zabieg chirurgiczny drobny,134
5178,5178,2021-02-16,08:30:00,3,02:00,operacja pod narkozą,377
5179,5179,2021-02-16,10:45:00,3,02:00,operacja w znieczuleniu częściowym,610
5180,5180,2021-02-16,13:15:00,3,00:30,zabieg chirurgiczny drobny,1054
5181,5181,2021-02-16,15:00:00,3,02:00,operacja w znieczuleniu częściowym,1156
5182,5182,2021-02-17,12:00:00,1,00:15,wydanie paszportu,716
5183,5183,2021-02-17,08:00:00,2,00:30,kroplówka witaminowa,642
5184,5184,2021-02-17,08:30:00,2,02:00,eutanazja,1040
5185,5185,2021-02-17,12:30:00,2,00:30,EKG,62
5186,5186,2021-02-17,13:00:00,2,01:00,antykoncepcja,246
5187,5187,2021-02-17,14:00:00,2,00:15,szczepienie,1122
5188,5188,2021-02-17,15:45:00,2,00:15,chipowanie,440
5189,5189,2021-02-17,08:00:00,3,00:15,konsultacja chirurgiczna,633
5190,5190,2021-02-17,10:15:00,3,00:15,konsultacja chirurgiczna,707
5191,5191,2021-02-17,10:30:00,3,00:30,zabieg chirurgiczny drobny,206
5192,5192,2021-02-17,12:30:00,3,00:30,zabieg chirurgiczny drobny,767
5193,5193,2021-02-17,13:00:00,3,00:30,zabieg chirurgiczny drobny,332
5194,5194,2021-02-17,15:00:00,3,00:15,konsultacja chirurgiczna,214
5195,5195,2021-02-18,08:00:00,1,00:15,wydanie paszportu,321
5196,5196,2021-02-18,09:30:00,1,01:00,antykoncepcja,931
5197,5197,2021-02-18,10:30:00,1,00:15,zabieg higieniczny drobny,1138
5198,5198,2021-02-18,10:45:00,1,00:15,badanie krwi,635
5199,5199,2021-02-18,11:15:00,1,01:00,testy alergiczne,930
5200,5200,2021-02-18,12:15:00,1,02:00,Kompleksowy zestaw badań ,417
5201,5201,2021-02-18,14:15:00,1,00:30,RTG,933
5202,5202,2021-02-18,16:15:00,1,02:00,Kompleksowy zestaw badań ,729
5203,5203,2021-02-18,08:00:00,2,01:00,antykoncepcja,1008
5204,5204,2021-02-18,10:45:00,2,00:15,chipowanie,393
5205,5205,2021-02-18,15:15:00,2,01:00,testy alergiczne,551
5206,5206,2021-02-18,08:00:00,3,01:00,zabieg okulistyczny ,777
5207,5207,2021-02-18,13:15:00,3,02:00,operacja w znieczuleniu częściowym,560
5208,5208,2021-02-18,17:30:00,3,02:00,operacja pod narkozą,166
5209,5209,2021-02-19,08:45:00,2,00:15,szczepienie,1179
5210,5210,2021-02-19,09:30:00,2,02:00,Kompleksowy zestaw badań ,853
5211,5211,2021-02-19,13:00:00,2,00:15,chipowanie,1122
5212,5212,2021-02-19,13:15:00,2,00:15,zabieg higieniczny drobny,986
5213,5213,2021-02-19,13:30:00,2,01:00,zabieg ortopedyczny,816
5214,5214,2021-02-19,14:30:00,2,00:15,chipowanie,1160
5215,5215,2021-02-19,14:45:00,2,00:30,zabieg higieniczy duży,302
5216,5216,2021-02-19,15:45:00,2,01:00,antykoncepcja,242
5217,5217,2021-02-19,17:30:00,2,00:30,EKG,185
5218,5218,2021-02-20,09:30:00,1,00:15,chipowanie,389
5219,5219,2021-02-20,09:45:00,1,00:15,szczepienie,1054
5220,5220,2021-02-20,10:30:00,1,00:15,badanie krwi,423
